service_rh;id_nat_frt;cle_frt_mini;surface_cadastrale;domanial;cadre_legal_gestion;date_expiration_contrat;code_chorus;classement_agricole;type_copropriete;proprio_categorie;proprio_cclient;proprio_mot_dir;libelle_article;libelle_strict;libelle_usage;representant_categorie;representant_cclient;representant_mot_dir;representant_commentaire;representant_lib;representant_cp;representant_commune;regroupement_id_nat_frt;regroupement_libelle;foret_commentaire;departement_majoritaire;date_debut_validite;date_fin_validite
8025;F08421W;OBERMOR;37.8004;NON;RF;;;PLAINE;X;21;21680245400019;CFOOBERMOR;d';obermorschwiller ;Forêt communale d'Obermorschwiller ;2;21680245400019;CFOOBERMOR;;COMMUNE d'OBERMORSCHWILLER ;68130;OBERMORSCHWILLER;;;;68;01/01/1964;31/12/9999
8025;F08627U;ODEREN;1025.2195;NON;RF;;;MONTAGNE;X;21;21680247000015;CFOODEREN;d';oderen;Forêt communale d'Oderen;2;21680247000015;CFOODEREN;;COMMUNE d'ODEREN ;68830;ODEREN;;;;68;01/01/1964;31/12/9999
8025;F08334N;ODORF;10.9256;NON;RF;;;PLAINE;X;21;20005871700014;CFONILLTAL;d';oberdorf;Forêt communale d'Oberdorf;;20005871700014;CFONILLTAL;;COMMUNE DE L'ILLTAL ;68960;OBERDORF;;;;68;01/01/1964;31/12/9999
8025;F08608B;OLARG;149.1724;NON;RF;;;MONTAGNE;X;21;21680243900051;CFOOBERLAR;d';oberlarg;Forêt communale d'Oberlarg;;21680243900051;CFOOBERLAR;;COMMUNE de OBERLARG ;68480;OBERLARG;;;;68;01/01/1964;31/12/9999
8025;F08637E;OLTI;399.2034;NON;RF;;;MONTAGNE;X;21;21680248800017;CFOOLTINGU;d';oltingue;Forêt communale d'Oltingue;2;21680248800017;CFOOLTINGU;;COMMUNE de OLTINGUE ;68480;OLTINGUE;;;;68;01/01/1964;31/12/9999
8025;F08927I;PFASTATT;106.87;NON;RF;;;PLAINE;X;21;21680256100011;CFOPFASTAT;de;pfastatt ;Forêt communale de Pfastatt ;2;21680256100011;CFOPFASTAT;;COMMUNE de PFASTATT ;68120;PFASTATT;;;;68;01/01/1964;31/12/9999
8025;F08309O;PFET;247.7159;NON;RF;;;PLAINE;X;21;21680257900013;CFOPFETTER;de;pfetterhouse ;Forêt communale de Pfetterhouse ;2;21680257900013;CFOPFETTER;;COMMUNE de PFETTERHOUSE ;68480;PFETTERHOUSE;;;;68;01/01/1964;31/12/9999
8025;F08972B;PULVERSH;51.6601;NON;RF;;;PLAINE;X;21;21680258700016;CFOPULVERS;de;pulversheim ;Forêt communale de Pulversheim ;2;21680258700016;CFOPULVERS;;COMMUNE de PULVERSHEIM ;68840;PULVERSHEIM;;;;68;01/01/1964;31/12/9999
8025;F08859S;RAED;379.9144;NON;RF;;;MONTAGNE;X;21;21680259500019;CFORAEDERS;de;raedersdorf;Forêt communale de Raedersdorf;2;21680259500019;CFORAEDERS;;COMMUNE de RAEDERSDORF ;68480;RAEDERSDORF;;;;68;01/01/1964;31/12/9999
8025;F09015S;RAMMERSM;19.9345;NON;RF;;;MONTAGNE;X;21;21680261100014;CFORAMMERS;de;rammersmatt;Forêt communale de Rammersmatt;2;21680261100014;CFORAMMERS;;COMMUNE de RAMMERSMATT ;68800;RAMMERSMATT;;;;68;01/01/1964;31/12/9999
8025;F08649Q;RANSPAB;28.3404;NON;RF;;;PLAINE;X;21;21680263700019;CFORANSPAB;de;ranspach-le-bas;Forêt communale de Ranspach-Le-Bas;2;21680263700019;CFORANSPAB;;COMMUNE de RANSPACH LE BAS ;68220;RANSPACH LE BAS;;;;68;01/01/1964;31/12/9999
8025;F08718H;RANSPACH;750.7362;NON;RF;;;MONTAGNE;X;21;21680262900016;CNRANSPAHR;de;ranspach;Forêt communale de Ranspach;2;21680262900016;CNRANSPAHR;;COMMUNE de RANSPACH ;68470;RANSPACH;;;;68;01/01/1964;31/12/9999
8025;F08696L;RANSPAH;24.5279;NON;RF;;;PLAINE;X;21;21680264500012;CFORANSPAH;de;ranspach-le-haut;Forêt communale de Ranspach-Le-Haut;2;21680264500012;CFORANSPAH;;COMMUNE de RANSPACH LE HAUT ;68220;RANSPACH LE HAUT;;;;68;01/01/1964;31/12/9999
8025;F08928J;REGUISHE;321.2387;NON;RF;;;PLAINE;X;21;21680266000011;CFOREGUISH;de;réguisheim;Forêt communale de Réguisheim;2;21680266000011;CFOREGUISH;;COMMUNE de REGUISHEIM ;68890;REGUISHEIM;;;;68;01/01/1964;31/12/9999
8025;F08328H;REININGU;401.2788;NON;RF;;;PLAINE;X;21;21680267800013;CFOREINING;de;reiningue ;Forêt communale de Reiningue ;2;21680267800013;CFOREINING;;COMMUNE de REININGUE ;68950;REININGUE;;;;68;01/01/1964;31/12/9999
8025;F08548T;RETZWILL;89.752;NON;RF;;;PLAINE;X;21;21680268600016;CFORETZWIL;de;retzwiller ;Forêt communale de Retzwiller ;2;21680268600016;CFORETZWIL;;COMMUNE de RETZWILLER ;68210;RETZWILLER;;;;68;01/01/1964;31/12/9999
8025;F08620N;RICHWILL;43.5183;NON;RF;;;PLAINE;X;21;21680270200011;CNRICHWILL;de;richwiller ;Forêt communale de Richwiller ;2;21680270200011;CNRICHWILL;;COMMUNE de RICHWILLER ;68120;RICHWILLER;;;;68;01/01/1964;31/12/9999
8025;F08912T;RIES;156.5632;NON;RF;;;PLAINE;X;21;21680273600019;CFORIESPAC;de;riespach ;Forêt communale de Riespach ;2;21680273600019;CFORIESPAC;;COMMUNE de RIESPACH ;68640;RIESPACH;;;;68;01/01/1964;31/12/9999
8025;F08447W;RIMBACHM;267.3836;NON;RF;;;MONTAGNE;X;21;21680275100018;CFORIMBACH;de;rimbach-près-masevaux;Forêt communale de Rimbach-Près-Masevaux;2;21680275100018;CFORIMBACH;;COMMUNE de RIMBACH ;68290;RIMBACH PRES MASEVAUX;;;;68;01/01/1964;31/12/9999
8025;F08793E;RODEREN;87.2937;NON;RF;;;PLAINE;X;21;21680279300010;CFORODEREN;de;roderen;Forêt communale de Roderen;2;21680279300010;CFORODEREN;;COMMUNE de RODEREN ;68800;RODEREN;;;;68;01/01/1964;31/12/9999
8025;F08457G;ROMAGNY;80.0471;NON;RF;;;PLAINE;X;21;21680282700016;CFO68210RO;de;romagny ;Forêt communale de Romagny ;2;21680282700016;CFO68210RO;;COMMUNE de ROMAGNY ;68210;ROMAGNY;;;;68;01/01/1964;31/12/9999
8025;F08913U;ROPP;81.628;NON;RF;;;PLAINE;X;21;21680284300013;CFOROPPENT;de;roppentzwiller ;Forêt communale de Roppentzwiller ;2;21680284300013;CFOROPPENT;;COMMUNE de ROPPENTZWILLER ;68480;ROPPENTZWILLER;;;;68;01/01/1964;31/12/9999
8025;F08704T;RUED;143.5298;NON;RF;;;PLAINE;X;21;21680288400017;CFORUEDERB;de;ruederbach ;Forêt communale de Ruederbach ;2;21680288400017;CFORUEDERB;;COMMUNE de RUEDERBACH ;68560;RUEDERBACH;;;;68;01/01/1964;31/12/9999
8025;F08579Y;RUELISHE;105.3657;NON;RF;;;PLAINE;X;21;21680289200010;CFORUELISH;de;ruelisheim ;Forêt communale de Ruelisheim ;2;21680289200010;CFORUELISH;;COMMUNE de RUELISHEIM ;68270;RUELISHEIM;;;;68;01/01/1964;31/12/9999
8025;F08804P;RUMERSH;15.9169;NON;RF;;;PLAINE;X;21;21680291800013;CFORUMERSH;de;rumersheim-le-haut;Forêt communale de Rumersheim-Le-Haut;2;21680291800013;CFORUMERSH;;COMMUNE de RUMERSHEIM LE HAUT ;68740;RUMERSHEIM LE HAUT;;;;68;01/01/1964;31/12/9999
8025;F08695K;SAALHOF;46.2012;NON;AU;;;;X;91;PETITJEAR;PETITJEAR;de;saalhof;Forêt privée de Saalhof;2;PETITJEAR;PETITJEAR;; Roland PETITJEAN;68480;KIFFIS;;;;68;01/01/1964;31/12/9999
8025;F09024B;SAINTAM;729.02;NON;RF;;;MONTAGNE;X;21;21680292600016;CFOSTAMARI;de;saint-amarin;Forêt communale de Saint-Amarin;2;21680292600016;CFOSTAMARI;;COMMUNE de SAINT-AMARIN ;68550;SAINT AMARIN;;;;68;01/01/1964;31/12/9999
8025;F08952H;SCHLIERB;29.0805;NON;RF;;;PLAINE;X;21;21680301500017;CFOSCHLIER;de;schlierbach ;Forêt communale de Schlierbach ;2;21680301500017;CFOSCHLIER;;COMMUNE de SCHLIERBACH ;68440;SCHLIERBACH;;;;68;01/01/1964;31/12/9999
8025;F08362P;SCHW;25.0739;NON;RF;;;PLAINE;X;21;21680303100014;CFOSCHWOBE;de;schwoben ;Forêt communale de Schwoben ;2;21680303100014;CFOSCHWOBE;;COMMUNE de SCHWOBEN ;68130;SCHWOBEN;;;;68;01/01/1964;31/12/9999
8025;F08621O;SCHWEI;112.02;NON;RF;;;PLAINE;X;21;21680302300011;CFOSCHWEIH;de;schweighouse;Forêt communale de Schweighouse;2;21680302300011;CFOSCHWEIH;;COMMUNE de SCHWEIGHOUSE THANN ;68520;SCHWEIGHOUSE;;;;68;01/01/1964;31/12/9999
8025;F08941W;SCIFERR;0;NON;NG;;;;X;92;32179781300011;SCIFERR;de la;S.C.I. de ferrette;Forêt privée de la S.C.I. De Ferrette;2;32179781300011;SCIFERR;;SCIF - SCI EJCHR ;68480;FERRETTE;;;;68;01/01/1964;31/12/9999
8025;F08929K;SENTHEIM;117.0751;NON;RF;;;PLAINE;X;21;21680304900016;CFOSENTHEI;de;sentheim;Forêt communale de Sentheim;2;21680304900016;CFOSENTHEI;;COMMUNE de SENTHEIM ;68780;SENTHEIM;;;;68;01/01/1964;31/12/9999
8025;F08886T;SEPPB;146.4199;NON;RF;;;PLAINE;X;21;21680305600011;CFOSEPPOIB;de;seppois-le-bas ;Forêt communale de Seppois-Le-Bas ;2;21680305600011;CFOSEPPOIB;;COMMUNE de SEPPOIS LE BAS ;68580;SEPPOIS LE BAS;;;;68;01/01/1964;31/12/9999
8025;F08925G;SEPPH;84.2139;NON;RF;;;PLAINE;X;21;21680306400015;CFOSEPPOIH;de;seppois-le-haut ;Forêt communale de Seppois-Le-Haut ;2;21680306400015;CFOSEPPOIH;;COMMUNE de SEPPOIS LE HAUT ;68580;SEPPOIS-LE-HAUT;;;;68;01/01/1964;31/12/9999
8025;F08852L;SEWEN;662.16;NON;RF;;;MONTAGNE;X;21;21680307200018;CFOSEWEN;de;sewen;Forêt communale de Sewen;2;21680307200018;CFOSEWEN;;COMMUNE de SEWEN ;68290;SEWEN;;;;68;01/01/1964;31/12/9999
8025;F08268Z;SEWENE;3.33;NON;RF;;;MONTAGNE;X;39;18680271600016;EGSEWEN;de l';église catholique de sewen;Forêt de l'Eglise Catholique De Sewen;2;18680271600016;EGSEWEN;;CONSEIL FABRIQUE - EGLISE CATHOLIQUE DE SEWEN;68290;SEWEN;;;;68;01/01/1964;31/12/9999
8025;F08979I;SICKERT;137.6108;NON;RF;;;MONTAGNE;X;21;21680308000011;CFOSICKERT;de;sickert;Forêt communale de Sickert;2;21680308000011;CFOSICKERT;;COMMUNE de SICKERT ;68290;SICKERT;;;;68;01/01/1964;31/12/9999
8025;F08355I;SIFAM;314.2842;NON;RF;;;PLAINE;X;25;25680111900023;SYCSIFAM;du;S.I.F.A.M.;Forêt du S.I.F.A.M.;3;25680111900023;SYCSIFAM;;SIFAM ;68200;MULHOUSE;;;Forêt du syndicat intercommunal forestier de l'agglomération mulhousienne;68;01/01/1964;31/12/9999
8025;F48488X;SIFAMBRE;0;NON;NG;;;PLAINE;X;21;21680055700011;CFOBRUEBAC;du;S.I.F.A.M. - bruebach;Forêt communale du S.I.F.A.M. - Bruebach;2;21680055700011;CFOBRUEBAC;;COMMUNE de BRUEBACH ;68440;BRUEBACH;;;;68;01/01/1964;13/01/2015
8025;F48489Y;SIFAMBRN;0;NON;NG;;;PLAINE;X;21;21680056500014;CFOBRUNSTA;du;S.I.F.A.M. - brunstatt;Forêt communale du S.I.F.A.M. - Brunstatt;2;21680056500014;CFOBRUNSTA;;COMMUNE de BRUNSTATT ;68350;BRUNSTATT;;;;68;01/01/1964;13/01/2015
8025;F48491A;SIFAMMUL;0;NON;NG;;;PLAINE;X;21;21680224900013;CFOMULHOUS;du;S.I.F.A.M. - mulhouse;Forêt communale du S.I.F.A.M. - Mulhouse;2;21680224900013;CFOMULHOUS;;VILLE DE MULHOUSE ;68948;MULHOUSE CEDEX 9;;;;68;01/01/1964;13/01/2015
8025;F48486V;SIFAMRIE;0;NON;NG;;;PLAINE;X;21;21680271000014;CFORIEDISH;du;S.I.F.A.M. - riedisheim;Forêt communale du S.I.F.A.M. - Riedisheim;2;21680271000014;CFORIEDISH;;COMMUNE de RIEDISHEIM ;68400;RIEDISHEIM;;;;68;01/01/1964;13/01/2015
8025;F48490Z;SIFAMRIX;0;NON;NG;;;PLAINE;X;21;21680278500016;CFORIXHEIM;du;S.I.F.A.M. - rixheim;Forêt communale du S.I.F.A.M. - Rixheim;2;21680278500016;CFORIXHEIM;;COMMUNE de RIXHEIM ;68170;RIXHEIM;;;;68;01/01/1964;13/01/2015
8025;F48487W;SIFAMSIF;0;NON;NG;;;PLAINE;X;25;25680111900023;SYCSIFAM;du;S.I.F.A.M. - S.I.F.A.M.;Forêt du S.I.F.A.M. - S.I.F.A.M.;3;25680111900023;SYCSIFAM;;SIFAM ;68200;MULHOUSE;;;;68;01/01/1964;13/01/2015
8025;F08584D;SOND;355.4367;NON;RF;;;MONTAGNE;X;21;21680312200011;CFOSONDERS;de;sondersdorf;Forêt communale de Sondersdorf;2;21680312200011;CFOSONDERS;;COMMUNE de SONDERSDORF ;68480;SONDERSDORF;;;;68;01/01/1964;31/12/9999
8025;F08884R;SOPPEB;95.6078;NON;RF;;;PLAINE;X;21;21680313000014;CFOSOPPELB;de;soppe-le-bas;Forêt communale de Soppe-Le-Bas;2;21680313000014;CFOSOPPELB;;COMMUNE de SOPPE LE BAS ;68780;SOPPE LE BAS;;;;68;01/01/1964;31/12/9999
8025;F08904L;SOPPEE;21.957;NON;RF;;;PLAINE;X;39;18680273200013;EGSOPPE;de l';église catholique de soppe-le-haut;Forêt de l'Eglise Catholique De Soppe-Le-Haut;2;18680273200013;EGSOPPE;;CONSEIL FABRIQUE - EGLISE CATHOLIQUE DE SOPPE LE HAUT;68780;SOPPE LE HAUT;;;;68;01/01/1964;31/12/9999
8025;F08931M;SOPPEH;121.5541;NON;RF;;;PLAINE;X;21;20005493000017;CFONSOULTZ;de;soppe-le-haut;Forêt communale de Soppe-Le-Haut;;20005493000017;CFONSOULTZ;;COMMUNE LE HAUT SOULTZBACH ;68780;MORTZWILLER;;;;68;01/01/1964;31/12/9999
8025;F08773K;SPECHBB;27.833;NON;RF;;;PLAINE;X;21;20005571300016;CFONSPECHB;de;spechbach-le-bas;Forêt communale de Spechbach-Le-Bas;;20005571300016;CFONSPECHB;;COMMUNE DE SPECHBACH ;68720;SPECHBACH LE HAUT;;;;68;01/01/1964;31/12/9999
8025;F08821G;SPECHBH;26.8079;NON;RF;;;PLAINE;X;21;20005571300016;CFONSPECHB;de;spechbach-le-haut;Forêt communale de Spechbach-Le-Haut;;20005571300016;CFONSPECHB;;COMMUNE DE SPECHBACH ;68720;SPECHBACH LE HAUT;;;;68;01/01/1964;31/12/9999
8025;F08827M;SPECHBI;36.12;NON;RF;;;PLAINE;X;21;20005571300016;CFONSPECHB;de;spechbach-le-bas - spechbach-le-haut;Forêt communale de Spechbach-Le-Bas - Spechbach-Le-Haut;;20005571300016;CFONSPECHB;;COMMUNE DE SPECHBACH ;68720;SPECHBACH LE HAUT;;;;68;01/01/1964;31/12/9999
8025;F08822H;STAFFELF;70.8996;NON;RF;;;PLAINE;X;21;21680321300018;CFOSTAFFEL;de;staffelfelden;Forêt communale de Staffelfelden;2;21680321300018;CFOSTAFFEL;;COMMUNE de STAFFELFELDEN ;68850;STAFFELFELDEN;;;;68;01/01/1964;31/12/9999
8025;F08688D;STBERNAR;88.3456;NON;RF;;;PLAINE;X;21;21680081300018;CFO68720SA;de;saint-bernard ;Forêt communale de Saint-Bernard ;2;21680081300018;CFO68720SA;;COMMUNE de SAINT BERNARD ;68720;SAINT BERNARD;;;;68;01/01/1964;31/12/9999
8025;F08300F;STCOSMES;25.9496;NON;RF;;;PLAINE;X;21;21680293400010;CFOSTCOSME;de;saint-cosme ;Forêt communale de Saint-Cosme ;2;21680293400010;CFOSTCOSME;;COMMUNE de SAINT COSME ;68210;SAINT COSME;;;;68;01/01/1964;31/12/9999
8025;F08451A;STEINBAC;139.0308;NON;RF;;;PLAINE;X;21;21680322100011;CFOSTEINBA;de;steinbach;Forêt communale de Steinbach;2;21680322100011;CFOSTEINBA;;COMMUNE de STEINBACH ;68700;STEINBACH;;;;68;01/01/1964;31/12/9999
8025;F08565K;STEINBB;42.986;NON;RF;;;PLAINE;X;21;21680323900013;CFOSTEINBB;de;steinbrunn-le-bas;Forêt communale de Steinbrunn-Le-Bas;2;21680323900013;CFOSTEINBB;;COMMUNE de STEINBRUNN LE BAS ;68440;STEINBRUNN LE BAS;;;;68;01/01/1964;31/12/9999
8025;F08605Y;STEINBH;25.7216;NON;RF;;;PLAINE;X;21;21680324700016;CFOSTEINBH;de;steinbrunn-le-haut;Forêt communale de Steinbrunn-Le-Haut;2;21680324700016;CFOSTEINBH;;COMMUNE DE STEINBRUNN-LE-HAUT ;68440;STEINBRUNN LE HAUT;;;;68;01/01/1964;31/12/9999
8025;F08721K;STERNENB;60.9428;NON;RF;;;PLAINE;X;21;21680326200015;CFOSTERNEN;de;sternenberg ;Forêt communale de Sternenberg ;2;21680326200015;CFOSTERNEN;;COMMUNE de STERNENBERG ;68780;STERNENBERG;;;;68;01/01/1964;31/12/9999
8025;F08783U;STETTEN;18.1749;NON;RF;;;PLAINE;X;21;21680327000018;CFOSTETTEN;de;stetten ;Forêt communale de Stetten ;2;21680327000018;CFOSTETTEN;;COMMUNE de STETTEN ;68510;STETTEN;;;;68;01/01/1964;31/12/9999
8025;F08915W;STORCKEN;393.6469;NON;RF;;;MONTAGNE;X;21;21680328800010;CFOSTORCKE;de;storckensohn;Forêt communale de Storckensohn;2;21680328800010;CFOSTORCKE;;COMMUNE de STORCKENSOHN ;68470;STORCKENSOHN;;;;68;01/01/1964;31/12/9999
8025;F08310P;STPIER;747.2988;OUI;RF;;172908/341804;;X;1;11007001800012;MINAGRI;de;saint-pierre-lucelle;Forêt domaniale de Saint-Pierre-Lucelle;1;66204311600018;ONFDG;;ETABLISSEMENT DIRECTION GENERALE L'O.N.F.;75570;PARIS CEDEX 12;;;;68;01/01/1964;31/12/9999
8025;F08981K;STRU;119.562;NON;RF;;;PLAINE;X;21;21680330400015;CFOSTRUETH;de;strueth ;Forêt communale de Strueth ;2;21680330400015;CFOSTRUETH;;COMMUNE de STRUETH ;68580;STRUETH;;;;68;01/01/1964;31/12/9999
8025;F08376D;STUL;77.1112;NON;RF;;;PLAINE;X;21;21680299100010;CFOSTULRIC;de;saint-ulrich ;Forêt communale de Saint-Ulrich ;2;21680299100010;CFOSTULRIC;;COMMUNE de SAINT-ULRICH ;68210;SAINT-ULRICH;;;;68;01/01/1964;31/12/9999
8025;F08515M;TAGOLSHE;56.1347;NON;RF;;;PLAINE;X;21;21680332000011;CFOTAGOLSH;de;tagolsheim ;Forêt communale de Tagolsheim ;2;21680332000011;CFOTAGOLSH;;COMMUNE de TAGOLSHEIM ;68720;TAGOLSHEIM;;;;68;01/01/1964;31/12/9999
8025;F08559E;TEGLISE;7.7017;NON;RF;;;MONTAGNE;X;39;18680279900012;EGTHAN;de l';église catholique de thann;Forêt de l'Eglise Catholique De Thann;2;18680279900012;EGTHAN;;CONSEIL FABRIQUE - EGLISE CATHOLIQUE DE THANN;68800;THANN;;;;68;01/01/1964;31/12/9999
8025;F08712B;THANN;740.9605;NON;RF;;;MONTAGNE;X;21;21680334600016;CFOTHANN;de;thann;Forêt communale de Thann;2;21680334600016;CFOTHANN;;COMMUNE de THANN ;68800;THANN;;;;68;01/01/1964;31/12/9999
8025;F09008L;TRAUBAB;188.73;NON;RF;;;PLAINE;X;21;21680336100015;CFOTRAUBAB;de;traubach-le-bas ;Forêt communale de Traubach-Le-Bas ;2;21680336100015;CFOTRAUBAB;;COMMUNE de TRAUBACH LE BAS ;68210;TRAUBACH LE BAS;;;;68;01/01/1964;31/12/9999
8025;F08269A;TRAUBAH;123.9253;NON;RF;;;PLAINE;X;21;21680337900017;CFOTRAUBAH;de;traubach-le-haut ;Forêt communale de Traubach-Le-Haut ;2;21680337900017;CFOTRAUBAH;;COMMUNE de TRAUBACH LE HAUT ;68210;TRAUBACH LE HAUT;;;;68;01/01/1964;31/12/9999
8025;F08369W;UEBE;132.1205;NON;RF;;;PLAINE;X;21;21680340300015;CFOUEBERST;d';ueberstrass;Forêt communale d'Ueberstrass;2;21680340300015;CFOUEBERST;;COMMUNE de UEBERSTRASS ;68580;UEBERSTRASS;;;;68;01/01/1964;31/12/9999
8025;F08406H;UFFHOLTZ;576.989;NON;RF;;;PLAINE;X;21;21680342900010;CFOUFFHOLT;d';uffholtz;Forêt communale d'Uffholtz;2;21680342900010;CFOUFFHOLT;;COMMUNE de UFFHOLTZ ;68700;UFFHOLTZ;;;;68;01/01/1964;31/12/9999
8025;F08585E;UNGERSHE;98.5654;NON;RF;;;PLAINE;X;21;21680343700013;CFOUNGERSH;d';ungersheim;Forêt communale d'Ungersheim;2;21680343700013;CFOUNGERSH;;COMMUNE de UNGERSHEIM ;68190;UNGERSHEIM;;;;68;01/01/1964;31/12/9999
8025;F08845E;URBES;815.5642;NON;RF;;;MONTAGNE;X;21;21680344500016;CFOURBES;d';urbès;Forêt communale d'Urbès;2;21680344500016;CFOURBES;;COMMUNE d'URBES ;68121;URBES;;;;68;01/01/1964;31/12/9999
8025;F08713C;VALDIEU;97.1112;NON;RF;;;PLAINE;X;21;21680192800013;CFOVALDIEU;de;valdieu-lutran ;Forêt communale de Valdieu-Lutran ;2;21680192800013;CFOVALDIEU;;COMMUNE de VALDIEU-LUTRAN ;68210;VALDIEU LUTRAN;;;;68;01/01/1964;31/12/9999
8025;F24635M;VALDOLLE;525.4575;NON;RF;;;MONTAGNE;X;23;22680001900227;DPT68;de la;vallee de la doller;Forêt départementale de la Vallee De La Doller;2;22680001900227;DPT68;;CONSEIL DEPARTEMENTAL DU HAUT RH ;68000;COLMAR;;;;68;01/01/1964;31/12/9999
8025;F08404F;VFERR;173.8819;NON;RF;;;MONTAGNE;X;21;21680347800017;CFOVIEUXFE;de;vieux ferrette;Forêt communale de Vieux Ferrette;2;21680347800017;CFOVIEUXFE;;COMMUNE de VIEUX-FERRETTE ;68480;VIEUX-FERRETTE;;;;68;01/01/1964;31/12/9999
8025;F08292X;VIEILARM;34.9308;OUI;RF;;172754/343584;;X;1;11007001800012;MINAGRI;du;vieil-armand;Forêt domaniale du Vieil-Armand;1;66204311600018;ONFDG;;ETABLISSEMENT DIRECTION GENERALE L'O.N.F.;75570;PARIS CEDEX 12;;;;68;01/01/1964;31/12/9999
8025;F08601U;VXTHANN;113.8906;NON;RF;;;PLAINE;X;21;21680348600010;CFOVIEUXTH;de;vieux-thann;Forêt communale de Vieux-Thann;2;21680348600010;CFOVIEUXTH;;COMMUNE de VIEUX-THANN ;68800;VIEUX THANN;;;;68;01/01/1964;31/12/9999
8025;F08774L;WAHL;17.1641;NON;RF;;;PLAINE;X;21;21680353600012;CFOWAHLBAC;de;wahlbach ;Forêt communale de Wahlbach ;2;21680353600012;CFOWAHLBAC;;COMMUNE de WAHLBACH ;68130;WAHLBACH;;;;68;01/01/1964;31/12/9999
8025;F09000D;WALD;20.5778;NON;RF;;;PLAINE;X;21;21680355100011;CFOWALDIGH;de;waldighoffen ;Forêt communale de Waldighoffen ;2;21680355100011;CFOWALDIGH;;COMMUNE de WALDIGHOFFEN ;68640;WALDIGHOFFEN;;;;68;01/01/1964;31/12/9999
8025;F08669K;WALHEIM;102.2142;NON;RF;;;PLAINE;X;21;21680356900013;CFOWALHEIM;de;walheim ;Forêt communale de Walheim ;2;21680356900013;CFOWALHEIM;;COMMUNE de WALHEIM ;68130;WALHEIM;;;;68;01/01/1964;31/12/9999
8025;F08933O;WATTWILL;587.1754;NON;RF;;;PLAINE;X;21;21680359300013;CFOWATTWIL;de;wattwiller;Forêt communale de Wattwiller;2;21680359300013;CFOWATTWIL;;COMMUNE de WATTWILLER ;68700;WATTWILLER;;;;68;01/01/1964;31/12/9999
8025;F08877K;WEGSCHEI;160.2405;NON;RF;;;MONTAGNE;X;21;21680361900016;CFOWEGSCHE;de;wegscheid;Forêt communale de Wegscheid;2;21680361900016;CFOWEGSCHE;;COMMUNE de WEGSCHEID ;68290;WEGSCHEID;;;;68;01/01/1964;31/12/9999
8025;F08469S;WENT;45.9651;NON;RF;;;PLAINE;X;21;21680362700019;CFOWENTZWI;de;wentzwiller;Forêt communale de Wentzwiller;2;21680362700019;CFOWENTZWI;;COMMUNE de WENTZWILLER ;68220;WENTZWILLER;;;;68;01/01/1964;31/12/9999
8025;F08670L;WERE;111.3619;NON;RF;;;PLAINE;X;21;21680363500012;CFOWERENTZ;de;werentzhouse ;Forêt communale de Werentzhouse ;2;21680363500012;CFOWERENTZ;;COMMUNE de WERENTZHOUSE ;68480;WERENTZHOUSE;;;;68;01/01/1964;31/12/9999
8025;F08506D;WILDENST;744.6291;NON;RF;;;MONTAGNE;X;21;21680370000014;CFOWILDENS;de;wildenstein;Forêt communale de Wildenstein;2;21680370000014;CFOWILDENS;;COMMUNE de WILDENSTEIN ;68820;WILDENSTEIN;;;;68;01/01/1964;31/12/9999
8025;F09001E;WILL;16.4906;NON;RF;;;PLAINE;X;21;21680371800016;CFOWILLER;de;willer ;Forêt communale de Willer ;2;21680371800016;CFOWILLER;;COMMUNE de WILLER ;68960;WILLER;;;;68;01/01/1964;31/12/9999
8025;F08833S;WILLER;1318.51;NON;RF;;;MONTAGNE;X;21;21680372600019;CFOWILLERT;de;willer-sur-thur;Forêt communale de Willer-Sur-Thur;2;21680372600019;CFOWILLERT;;COMMUNE de WILLER-SUR-THUR ;68760;WILLER SUR THUR;;;;68;01/01/1964;31/12/9999
8025;F08382J;WINK;328.3804;NON;RF;;;MONTAGNE;X;21;21680373400013;CFOWINKEL;de;winkel;Forêt communale de Winkel;2;21680373400013;CFOWINKEL;;COMMUNE de WINKEL ;68480;WINKEL;;;;68;01/01/1964;31/12/9999
8025;F08400B;WITTELSH;432.1351;NON;RF;;;PLAINE;X;21;21680375900010;CFOWITTELS;de;wittelsheim;Forêt communale de Wittelsheim;2;21680375900010;CFOWITTELS;;COMMUNE de WITTELSHEIM ;68310;WITTELSHEIM;;;;68;01/01/1964;31/12/9999
8025;F08278J;WITTENHE;413.3764;NON;RF;;;PLAINE;X;21;21680376700013;CFOWITTENH;de;wittenheim ;Forêt communale de Wittenheim ;2;21680376700013;CFOWITTENH;;COMMUNE de WITTENHEIM ;68270;WITTENHEIM;;;;68;01/01/1964;31/12/9999
8025;F08320Z;WITTERSD;121.1984;NON;RF;;;PLAINE;X;21;21680377500016;CFOWITTERS;de;wittersdorf ;Forêt communale de Wittersdorf ;2;21680377500016;CFOWITTERS;;COMMUNE de WITTERSDORF ;68130;WITTERSDORF;;;;68;01/01/1964;31/12/9999
8025;F08329I;WOLFERSD;23.578;NON;RF;;;PLAINE;X;21;21680378300010;CFOWOLFERS;de;wolfersdorf ;Forêt communale de Wolfersdorf ;2;21680378300010;CFOWOLFERS;;COMMUNE de WOLFERSDORF ;68210;WOLFERSDORF;;;;68;01/01/1964;31/12/9999
